ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,Corn,CornAEZ7,CornAEZ7,0.38299,0.44607,0.479097,0.542616,0.554841,0.60819,0.613647,0.780392,0.73701,0.79346,0.832359,0.825704,0.854155,0.869534,0.847213,0.926658,0.90914,0.904798,0.949477,0.87616,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,Corn,CornAEZ8,CornAEZ8,0.147078,0.176897,0.189995,0.216341,0.225657,0.24276,0.251058,0.301226,0.302723,0.310189,0.333739,0.336347,0.357585,0.369969,0.374073,0.390997,0.377818,0.406143,0.420145,0.423781,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,Corn,CornAEZ9,CornAEZ9,0.153546,0.178836,0.192076,0.214036,0.226243,0.25004,0.242773,0.293082,0.298365,0.308798,0.314169,0.323741,0.333122,0.32457,0.341563,0.343958,0.348508,0.360617,0.359962,0.366479,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FiberCrop,FiberCropAEZ1,FiberCropAEZ1,0.204313,0.253776,0.272565,0.303269,0.337292,0.38662,0.394413,0.456238,0.488284,0.506107,0.531302,0.554481,0.590289,0.585698,0.619699,0.590726,0.615491,0.628347,0.631933,0.635956,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FiberCrop,FiberCropAEZ10,FiberCropAEZ10,0.035859,0.0359808,0.0386448,0.0406881,0.0454573,0.0490701,0.0474639,0.052522,0.0536178,0.0540896,0.0540834,0.0541489,0.0593427,0.0573492,0.0581898,0.0598709,0.0601298,0.0618287,0.0628011,0.0659779,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FiberCrop,FiberCropAEZ11,FiberCropAEZ11,0.0146043,0.014654,0.0157389,0.0168784,0.0190645,0.0207434,0.0196761,0.0218899,0.0234235,0.0242582,0.0250675,0.02592,0.0247739,0.026683,0.0279393,0.0276656,0.0263998,0.0296185,0.0279547,0.0305402,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FiberCrop,FiberCropAEZ12,FiberCropAEZ12,0.0102004,0.010235,0.0109928,0.0122634,0.0135177,0.0141984,0.0138518,0.0148048,0.0170298,0.0162346,0.0166711,0.0187753,0.0173146,0.0174158,0.0208189,0.0198398,0.0188573,0.0223381,0.0217096,0.0221158,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FiberCrop,FiberCropAEZ2,FiberCropAEZ2,0.0879202,0.071232,0.0765059,0.0839147,0.0929605,0.106493,0.115284,0.126473,0.134416,0.139488,0.148059,0.153088,0.158535,0.16004,0.165835,0.16062,0.164545,0.170081,0.171223,0.171207,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FiberCrop,FiberCropAEZ3,FiberCropAEZ3,0.0857214,0.0860127,0.0923809,0.0998066,0.108553,0.124836,0.126477,0.140013,0.146186,0.154033,0.15927,0.164937,0.168844,0.172953,0.177226,0.174983,0.180516,0.181635,0.180485,0.184911,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FiberCrop,FiberCropAEZ4,FiberCropAEZ4,0.074759,0.100752,0.108212,0.116363,0.124733,0.132728,0.134256,0.144599,0.149957,0.159756,0.164123,0.170775,0.171696,0.176131,0.179145,0.17895,0.184098,0.187997,0.185526,0.197031,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FiberCrop,FiberCropAEZ5,FiberCropAEZ5,0.099455,0.139387,0.149707,0.156194,0.169568,0.184353,0.196964,0.213239,0.21772,0.230175,0.231061,0.235848,0.236571,0.24349,0.252988,0.251108,0.254322,0.263118,0.261393,0.266071,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FiberCrop,FiberCropAEZ6,FiberCropAEZ6,0.0768223,0.0770833,0.0827905,0.0878123,0.0952789,0.101402,0.106565,0.115849,0.115744,0.128613,0.127492,0.131472,0.135294,0.137188,0.139893,0.140819,0.140511,0.146735,0.147678,0.144797,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FiberCrop,FiberCropAEZ7,FiberCropAEZ7,0.209007,0.209717,0.225244,0.255107,0.260854,0.285936,0.288502,0.366896,0.3465,0.37304,0.391328,0.388199,0.401575,0.408805,0.398311,0.435662,0.427426,0.425384,0.44639,0.41192,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FiberCrop,FiberCropAEZ8,FiberCropAEZ8,0.0570614,0.059125,0.0635026,0.0723083,0.0754222,0.0811387,0.083912,0.10068,0.10118,0.103676,0.111547,0.112418,0.119517,0.123656,0.125028,0.130684,0.12628,0.135747,0.140427,0.141642,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FiberCrop,FiberCropAEZ9,FiberCropAEZ9,0.0803269,0.0805998,0.0865673,0.0964644,0.101966,0.112691,0.109416,0.13209,0.134471,0.139173,0.141594,0.145908,0.150136,0.146281,0.15394,0.155019,0.15707,0.162527,0.162232,0.165169,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderGrass,FodderGrassAEZ1,FodderGrassAEZ1,0.928735,1.20918,1.2987,1.39087,1.47632,1.57647,1.6,1.75564,1.8448,1.8901,1.9476,2.01086,2.06042,2.00087,2.08441,1.97756,2.08404,2.16137,2.12379,2.22561,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderGrass,FodderGrassAEZ10,FodderGrassAEZ10,0.674563,0.709478,0.762007,0.822206,0.872658,0.964454,1.01441,1.1105,1.14322,1.20119,1.22682,1.26969,1.2702,1.30517,1.33485,1.34781,1.35616,1.38544,1.38368,1.41327,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderGrass,FodderGrassAEZ11,FodderGrassAEZ11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderGrass,FodderGrassAEZ12,FodderGrassAEZ12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderGrass,FodderGrassAEZ2,FodderGrassAEZ2,1.20406,1.02254,1.09825,1.16199,1.2205,1.28264,1.31776,1.43325,1.46537,1.5135,1.56121,1.5829,1.60012,1.59072,1.60662,1.57124,1.6159,1.67663,1.66664,1.70548,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderGrass,FodderGrassAEZ3,FodderGrassAEZ3,0.969133,1.0193,1.09476,1.16663,1.24984,1.36685,1.4318,1.55156,1.57531,1.65739,1.68629,1.74277,1.72977,1.76108,1.78878,1.77969,1.83244,1.85171,1.84983,1.87012,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderGrass,FodderGrassAEZ4,FodderGrassAEZ4,1.05196,1.48606,1.59608,1.70246,1.83976,2.00458,2.08663,2.23837,2.27021,2.41206,2.4333,2.54839,2.51901,2.55954,2.61493,2.61598,2.70389,2.72435,2.69983,2.78031,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderGrass,FodderGrassAEZ5,FodderGrassAEZ5,1.12433,1.6517,1.77399,1.88728,2.03268,2.21844,2.30452,2.45344,2.51726,2.70953,2.76885,2.86436,2.84483,2.86417,2.94035,2.96503,3.00801,3.08474,3.09316,3.14193,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderGrass,FodderGrassAEZ6,FodderGrassAEZ6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderGrass,FodderGrassAEZ7,FodderGrassAEZ7,0.960472,1.01019,1.08498,1.28126,1.27813,1.40337,1.42177,1.65092,1.61938,1.66978,1.79395,1.75517,1.77908,1.81848,1.75269,1.87813,1.90106,1.8935,1.97966,2.00849,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderGrass,FodderGrassAEZ8,FodderGrassAEZ8,0.984495,1.06927,1.14843,1.27692,1.35186,1.43833,1.46953,1.64316,1.64105,1.71758,1.78099,1.79531,1.77808,1.78403,1.82886,1.89219,1.89098,1.95708,1.9461,1.98104,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderGrass,FodderGrassAEZ9,FodderGrassAEZ9,0.766027,0.805677,0.865328,0.930108,0.983395,1.11246,1.10417,1.22714,1.23424,1.3166,1.28967,1.37147,1.31385,1.33971,1.39354,1.38155,1.37681,1.4333,1.38065,1.44748,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderHerb,FodderHerbAEZ1,FodderHerbAEZ1,4.41429,5.12651,5.50608,6.12632,6.81362,7.8101,7.96753,9.21645,9.86382,10.2238,10.7328,11.201,11.9244,11.8317,12.5185,11.9332,12.4335,12.6932,12.7657,12.8469,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderHerb,FodderHerbAEZ10,FodderHerbAEZ10,2.37848,2.23141,2.39663,2.52335,2.81911,3.04317,2.94355,3.25724,3.3252,3.35446,3.35407,3.35814,3.68024,3.55661,3.60874,3.71299,3.72906,3.83442,3.89472,4.09173,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderHerb,FodderHerbAEZ11,FodderHerbAEZ11,2.42479,2.27486,2.44329,2.62019,2.95955,3.22018,3.0545,3.39817,3.63624,3.76582,3.89145,4.0238,3.84587,4.14224,4.33727,4.29478,4.09828,4.59795,4.33966,4.74103,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderHerb,FodderHerbAEZ2,FodderHerbAEZ2,5.58483,4.23062,4.54385,4.98387,5.52112,6.32482,6.84696,7.51147,7.98326,8.28448,8.79356,9.09224,9.41573,9.5051,9.84928,9.53955,9.7727,10.1015,10.1693,10.1683,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderHerb,FodderHerbAEZ3,FodderHerbAEZ3,2.42861,2.27844,2.44714,2.64384,2.87554,3.30685,3.35034,3.7089,3.87241,4.08029,4.219,4.36912,4.47261,4.58148,4.69466,4.63523,4.7818,4.81145,4.78098,4.89822,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderHerb,FodderHerbAEZ4,FodderHerbAEZ4,2.49108,4.41446,4.7413,5.09841,5.46517,5.81547,5.88242,6.33557,6.57036,6.99968,7.19106,7.48249,7.52285,7.71716,7.84923,7.84068,8.06623,8.23705,8.1288,8.63288,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderHerb,FodderHerbAEZ5,FodderHerbAEZ5,4.17427,4.41446,4.7413,4.94675,5.37032,5.83858,6.23797,6.75342,6.89533,7.28978,7.31783,7.46946,7.49236,7.71147,8.0123,7.95276,8.05452,8.33312,8.27848,8.42664,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderHerb,FodderHerbAEZ6,FodderHerbAEZ6,2.41551,2.26616,2.43394,2.58158,2.80109,2.98109,3.1329,3.40582,3.40274,3.78106,3.74812,3.86511,3.97748,4.03317,4.11268,4.13992,4.13085,4.31382,4.34156,4.25687,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderHerb,FodderHerbAEZ7,FodderHerbAEZ7,3.89291,3.6522,3.92261,4.44267,4.54276,4.97955,5.02423,6.38945,6.03427,6.49646,6.81494,6.76045,6.9934,7.11931,6.93655,7.58701,7.44358,7.40803,7.77384,7.17356,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderHerb,FodderHerbAEZ8,FodderHerbAEZ8,2.46906,2.39204,2.56914,2.9254,3.05138,3.28265,3.39486,4.07324,4.09347,4.19444,4.51288,4.54815,4.83534,5.00279,5.05829,5.28715,5.10893,5.49195,5.68129,5.73045,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,FodderHerb,FodderHerbAEZ9,FodderHerbAEZ9,2.47227,2.3194,2.49113,2.77593,2.93425,3.24289,3.14864,3.80112,3.86964,4.00495,4.0746,4.19875,4.32041,4.2095,4.42989,4.46095,4.51996,4.67701,4.66851,4.75303,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,Forest,ForestAEZ1,ForestAEZ1,0.00137951,0.00137951,0.00137951,0.00128886,0.00143221,0.00129262,0.0012041,0.00128102,0.00143405,0.00143192,0.0014118,0.00148069,0.00163267,0.00150419,0.00150408,0.00145033,0.00153804,0.00150378,0.00147168,0.00148482,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,Forest,ForestAEZ10,ForestAEZ10,0.0014163,0.0014163,0.0014163,0.00141443,0.0014488,0.00141269,0.001426,0.00151222,0.00152707,0.00154075,0.0015403,0.00161029,0.00158897,0.00159994,0.00160958,0.00159909,0.00162437,0.00161642,0.00161353,0.00162548,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,Forest,ForestAEZ11,ForestAEZ11,0.00153286,0.00153286,0.00153286,0.00151131,0.0015638,0.0016003,0.00165482,0.00176368,0.00179878,0.0017407,0.00172905,0.00180326,0.0018046,0.00182509,0.00180921,0.00181563,0.00182272,0.00182992,0.00184272,0.00184914,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,Forest,ForestAEZ12,ForestAEZ12,0.00164227,0.00164227,0.00164227,0.00171371,0.00178068,0.00158915,0.00156992,0.0016786,0.00181262,0.00183759,0.00178364,0.00169825,0.00171437,0.0019268,0.00191514,0.00180188,0.00186446,0.00174749,0.00199049,0.00212472,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,Forest,ForestAEZ2,ForestAEZ2,0.00156719,0.00156719,0.00156719,0.00153568,0.00159144,0.00152304,0.00161936,0.00171032,0.0018942,0.00191863,0.001908,0.00196556,0.00209902,0.00205254,0.00204395,0.00197625,0.00211478,0.00213443,0.00209359,0.00230759,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,Forest,ForestAEZ3,ForestAEZ3,0.00137951,0.00137951,0.00137951,0.00139688,0.00143496,0.00136594,0.00151938,0.00161384,0.00158037,0.00158101,0.00157609,0.00165209,0.00158892,0.00162793,0.00163583,0.00159488,0.00161963,0.00162001,0.00162842,0.00168343,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,Forest,ForestAEZ4,ForestAEZ4,0.00151089,0.00151089,0.00151089,0.00151569,0.00155402,0.0015529,0.00161656,0.00167661,0.00166107,0.00167261,0.00164449,0.00170402,0.00167468,0.00169333,0.00171087,0.00167187,0.00167844,0.00170216,0.00168587,0.00171931,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,Forest,ForestAEZ5,ForestAEZ5,0.00164227,0.00164227,0.00164227,0.00164927,0.0016672,0.00171202,0.00171722,0.0017563,0.00174802,0.00177222,0.00173506,0.0017667,0.00174996,0.00175187,0.00176565,0.00175101,0.00175441,0.00177856,0.00177394,0.00177587,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,Forest,ForestAEZ6,ForestAEZ6,0.00185811,0.00185811,0.00185811,0.00184462,0.00188114,0.00189644,0.00190985,0.00198399,0.0019766,0.00196725,0.00198452,0.00198424,0.00197053,0.00193929,0.00195453,0.00192836,0.00196557,0.00198384,0.00198393,0.00194235,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,Forest,ForestAEZ7,ForestAEZ7,0.00178304,0.00178303,0.00178303,0.00178041,0.00174367,0.00191601,0.00178898,0.00209634,0.00194621,0.002018,0.00204298,0.00192885,0.00216023,0.00215373,0.00204966,0.00203042,0.00211824,0.00203876,0.00209352,0.00210774,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,Forest,ForestAEZ8,ForestAEZ8,0.00137061,0.00137062,0.00137062,0.00142847,0.001435,0.00169989,0.00192622,0.00214077,0.00207635,0.00211273,0.00211838,0.00214883,0.0021762,0.00216507,0.00210932,0.00216313,0.00214545,0.00214916,0.00215534,0.00214285,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,Forest,ForestAEZ9,ForestAEZ9,0.00131579,0.00131579,0.00131579,0.00134019,0.00133071,0.00128857,0.00129465,0.00140363,0.00131742,0.00130902,0.00129992,0.00134237,0.00134037,0.00133981,0.00134113,0.00133123,0.00134015,0.00134973,0.00133887,0.00136306,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,MiscCrop,MiscCropAEZ1,MiscCropAEZ1,0.692616,0.951814,1.02229,1.13744,1.26505,1.45006,1.47929,1.71117,1.83137,1.89821,1.99271,2.07964,2.21394,2.19673,2.32425,2.21558,2.30847,2.35669,2.37013,2.38522,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,MiscCrop,MiscCropAEZ10,MiscCropAEZ10,0.561915,0.623805,0.669991,0.705417,0.7881,0.850736,0.822888,0.910581,0.92958,0.937759,0.937652,0.938788,1.02883,0.994272,1.00885,1.03799,1.04248,1.07193,1.08879,1.14387,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,0.16273,0.180654,0.194029,0.208077,0.235027,0.255724,0.242567,0.269858,0.288764,0.299054,0.309032,0.319541,0.305412,0.328947,0.344435,0.341061,0.325456,0.365136,0.344625,0.376499,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,MiscCrop,MiscCropAEZ12,MiscCropAEZ12,0.102493,0.113782,0.122206,0.136331,0.150274,0.157842,0.153988,0.164583,0.189318,0.180479,0.185331,0.208723,0.192484,0.19361,0.231441,0.220557,0.209635,0.24833,0.241343,0.245858,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,MiscCrop,MiscCropAEZ2,MiscCropAEZ2,0.198442,0.177879,0.191049,0.20955,0.232139,0.265932,0.287885,0.315825,0.335662,0.348327,0.369732,0.38229,0.395891,0.399649,0.41412,0.401097,0.4109,0.424724,0.427575,0.427535,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,MiscCrop,MiscCropAEZ3,MiscCropAEZ3,0.195843,0.217413,0.23351,0.25228,0.274389,0.315546,0.319696,0.353909,0.369512,0.389348,0.402585,0.416909,0.426784,0.437173,0.447973,0.442302,0.456288,0.459117,0.45621,0.467397,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,MiscCrop,MiscCropAEZ4,MiscCropAEZ4,0.152148,0.226864,0.24366,0.262013,0.280861,0.298863,0.302304,0.325592,0.337657,0.359721,0.369556,0.384533,0.386607,0.396593,0.40338,0.402941,0.414532,0.423311,0.417747,0.443653,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,MiscCrop,MiscCropAEZ5,MiscCropAEZ5,0.287567,0.445902,0.478916,0.499669,0.542454,0.589753,0.630094,0.68216,0.696494,0.736338,0.739171,0.754487,0.756799,0.778932,0.809319,0.803304,0.813583,0.841724,0.836205,0.851171,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,MiscCrop,MiscCropAEZ6,MiscCropAEZ6,0.253152,0.281035,0.301842,0.320151,0.347373,0.369696,0.388522,0.422368,0.421986,0.468903,0.464819,0.479327,0.493261,0.500168,0.510028,0.513407,0.512282,0.534973,0.538413,0.52791,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,MiscCrop,MiscCropAEZ7,MiscCropAEZ7,1.58195,1.75619,1.88622,2.13629,2.18442,2.39446,2.41594,3.07242,2.90163,3.12387,3.27702,3.25082,3.36283,3.42338,3.3355,3.64828,3.57931,3.56221,3.73811,3.44946,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,MiscCrop,MiscCropAEZ8,MiscCropAEZ8,0.598007,0.685553,0.736311,0.838413,0.874519,0.940801,0.972958,1.16738,1.17318,1.20212,1.29338,1.30349,1.3858,1.43379,1.4497,1.51528,1.46421,1.57398,1.62824,1.64233,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,MiscCrop,MiscCropAEZ9,MiscCropAEZ9,0.569415,0.632132,0.678934,0.756555,0.799704,0.883821,0.858134,1.03596,1.05463,1.09151,1.1105,1.14433,1.17749,1.14726,1.20733,1.21579,1.23187,1.27468,1.27236,1.2954,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,OilCrop,OilCropAEZ1,OilCropAEZ1,0.114737,0.156651,0.168249,0.187202,0.208204,0.238654,0.243464,0.281628,0.301409,0.312411,0.327963,0.342271,0.364375,0.361541,0.382529,0.364644,0.379932,0.387868,0.390081,0.392564,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,OilCrop,OilCropAEZ10,OilCropAEZ10,0.0819593,0.0903954,0.0970881,0.102222,0.114203,0.12328,0.119244,0.131952,0.134705,0.13589,0.135875,0.136039,0.149088,0.14408,0.146191,0.150415,0.151065,0.155334,0.157776,0.165758,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,OilCrop,OilCropAEZ11,OilCropAEZ11,0.0810583,0.0894016,0.0960208,0.102973,0.11631,0.126552,0.120041,0.133547,0.142903,0.147996,0.152933,0.158134,0.151142,0.162789,0.170454,0.168784,0.161061,0.180698,0.170548,0.186321,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,OilCrop,OilCropAEZ12,OilCropAEZ12,0.0588518,0.0649094,0.0697152,0.0777732,0.0857274,0.0900444,0.0878462,0.0938903,0.108001,0.102958,0.105726,0.119071,0.109807,0.110449,0.132031,0.125822,0.119591,0.141666,0.13768,0.140256,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,OilCrop,OilCropAEZ2,OilCropAEZ2,0.0866326,0.0771511,0.0828633,0.0908877,0.100685,0.115342,0.124864,0.136982,0.145586,0.151079,0.160363,0.165809,0.171709,0.173339,0.179615,0.173967,0.178219,0.184214,0.185451,0.185434,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,OilCrop,OilCropAEZ3,OilCropAEZ3,0.0778977,0.0859157,0.0922767,0.099694,0.108431,0.124695,0.126335,0.139855,0.146021,0.15386,0.15909,0.164751,0.168653,0.172758,0.177026,0.174785,0.180312,0.18143,0.180281,0.184702,
ag tech yield,"RCP4p5_exp2_coupled,date=2015-19-8T00:31:52-07:00",Africa,OilCrop,OilCropAEZ4,OilCropAEZ4,0.075162,0.111344,0.119587,0.128595,0.137845,0.146681,0.148369,0.159799,0.165721,0.176549,0.181376,0.188727,0.189745,0.194646,0.197977,0.197761,0.20345,0.207759,0.205028,0.217743,
